flight_no,flight_id,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,arrival_city,status,actual_departure,actual_arrival,aircraft_code,seats,book_ref,total_amount,amount,fare_conditions,ticket_no
PG0480,136888,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,SU9,97,5A6FFE,60000.00,6900.00,Economy,5432320503   
PG0480,136888,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,SU9,97,5A6FFE,60000.00,6300.00,Economy,5432320504   
PG0480,136875,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,SU9,97,DBB1E4,23400.00,6300.00,Economy,5432320505   
PG0480,136857,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,SU9,97,9F6A54,23400.00,6300.00,Economy,5432320506   
PG0480,136875,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,SU9,97,8DF56E,23400.00,6300.00,Economy,5432320507   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,E377FA,36000.00,18900.00,Business,5432320508   
PG0480,136605,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,SU9,97,5CB487,23400.00,6300.00,Economy,5432320509   
PG0480,136857,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,SU9,97,7B920D,93500.00,6300.00,Economy,5432320510   
PG0480,136857,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,SU9,97,7B920D,93500.00,18900.00,Business,5432320511   
PG0480,136857,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,SU9,97,7B920D,93500.00,6300.00,Economy,5432320512   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,C10DE7,36500.00,18900.00,Business,5432320513   
PG0480,136605,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,SU9,97,DE3AF3,68200.00,6300.00,Economy,5432320514   
PG0480,136605,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,SU9,97,DE3AF3,68200.00,6300.00,Economy,5432320515   
PG0480,136875,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,SU9,97,11050C,34100.00,6300.00,Economy,5432320516   
PG0480,136778,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,SU9,97,524AA8,47200.00,18900.00,Business,5432320517   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,89F5E7,70100.00,6300.00,Economy,5432320518   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,89F5E7,70100.00,18900.00,Business,5432320519   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,F20358,23400.00,6300.00,Economy,5432320520   
PG0480,136612,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,SU9,97,497ED7,83200.00,18900.00,Business,5432320521   
PG0480,136612,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,SU9,97,497ED7,83200.00,6300.00,Economy,5432320522   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,8EAC8A,36000.00,6300.00,Economy,5432320523   
PG0480,136780,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,SU9,97,B67F20,70100.00,18900.00,Business,5432320524   
PG0480,136780,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,SU9,97,B67F20,70100.00,6300.00,Economy,5432320525   
PG0480,136875,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,SU9,97,F231BF,23400.00,6300.00,Economy,5432320526   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,94D4ED,46800.00,6300.00,Economy,5432320527   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,94D4ED,46800.00,6300.00,Economy,5432320528   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,5EA8B6,23400.00,6300.00,Economy,5432320529   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,481B38,58100.00,6300.00,Economy,5432320530   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,481B38,58100.00,6300.00,Economy,5432320531   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,88F782,23900.00,6300.00,Economy,5432320532   
PG0480,136875,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,SU9,97,B0DCB6,44800.00,6300.00,Economy,5432320533   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,C70214,24000.00,6900.00,Economy,5432320534   
PG0480,136605,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,SU9,97,6D13FF,23400.00,6300.00,Economy,5432320535   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,10798D,36000.00,6300.00,Economy,5432320536   
PG0480,136660,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,SU9,97,AF9F50,47300.00,6300.00,Economy,5432320537   
PG0480,136660,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,SU9,97,AF9F50,47300.00,6300.00,Economy,5432320538   
PG0480,136605,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,SU9,97,075A6C,36000.00,6300.00,Economy,5432320539   
PG0480,136875,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,SU9,97,EFF358,34100.00,6300.00,Economy,5432320540   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,D7D6DD,36000.00,18900.00,Business,5432320541   
PG0480,136605,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,SU9,97,C8FF73,106100.00,6300.00,Economy,5432320542   
PG0480,136605,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,SU9,97,C8FF73,106100.00,6300.00,Economy,5432320543   
PG0480,136605,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,SU9,97,C8FF73,106100.00,18900.00,Business,5432320544   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,609017,23400.00,6300.00,Economy,5432320545   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,E5D512,23400.00,6300.00,Economy,5432320546   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,732C94,23400.00,6300.00,Economy,5432320547   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,9249EA,23400.00,6300.00,Economy,5432320548   
PG0480,136612,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,SU9,97,3DFB85,80900.00,6300.00,Economy,5432320549   
PG0480,136612,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,SU9,97,3DFB85,80900.00,6300.00,Economy,5432320550   
PG0480,136612,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,SU9,97,3DFB85,80900.00,6300.00,Economy,5432320551   
PG0480,136630,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,SU9,97,661EBA,46800.00,6300.00,Economy,5432320552   
PG0480,136630,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,SU9,97,661EBA,46800.00,6300.00,Economy,5432320553   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,203266,34100.00,6300.00,Economy,5432320554   
PG0480,136612,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,SU9,97,0DDA4E,23400.00,6300.00,Economy,5432320555   
PG0480,136660,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,SU9,97,3E775F,23900.00,6300.00,Economy,5432320556   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,43A085,47400.00,6300.00,Economy,5432320557   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,43A085,47400.00,6300.00,Economy,5432320558   
PG0480,136875,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,SU9,97,5500D1,82800.00,6300.00,Economy,5432320559   
PG0480,136875,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,SU9,97,5500D1,82800.00,6300.00,Economy,5432320560   
PG0480,136875,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,SU9,97,5500D1,82800.00,6300.00,Economy,5432320561   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,9C22AE,36000.00,18900.00,Business,5432320562   
PG0480,136857,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,SU9,97,E9CBEB,70800.00,6900.00,Economy,5432320563   
PG0480,136857,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,SU9,97,E9CBEB,70800.00,6300.00,Economy,5432320564   
PG0480,136857,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,SU9,97,E9CBEB,70800.00,6300.00,Economy,5432320565   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,F8CDAE,57500.00,6300.00,Economy,5432320566   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,F8CDAE,57500.00,6300.00,Economy,5432320567   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,45A890,81300.00,6300.00,Economy,5432320568   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,45A890,81300.00,6300.00,Economy,5432320569   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,530AF0,72600.00,6900.00,Economy,5432320570   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,530AF0,72600.00,6300.00,Economy,5432320571   
PG0480,136660,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,SU9,97,BD6ABE,36000.00,6300.00,Economy,5432320572   
PG0480,136612,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,SU9,97,D68C32,23400.00,6300.00,Economy,5432320573   
PG0480,136612,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,SU9,97,45BBAF,34100.00,6300.00,Economy,5432320574   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,E1B83A,36000.00,18900.00,Business,5432320575   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,02AE34,48400.00,6300.00,Economy,5432320576   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,02AE34,48400.00,6300.00,Economy,5432320577   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,1FAE01,23900.00,6300.00,Economy,5432320578   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,457342,34600.00,6300.00,Economy,5432320579   
PG0480,136778,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,SU9,97,7889F7,23400.00,6300.00,Economy,5432320580   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,E5F231,70800.00,6300.00,Economy,5432320581   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,E5F231,70800.00,6300.00,Economy,5432320582   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,E5F231,70800.00,6300.00,Economy,5432320583   
PG0480,136778,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,SU9,97,CB99D2,23400.00,6300.00,Economy,5432320584   
PG0480,136660,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,SU9,97,3DC88B,34100.00,6300.00,Economy,5432320585   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,507D18,23400.00,6300.00,Economy,5432320586   
PG0480,136780,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,SU9,97,2213AE,80900.00,6300.00,Economy,5432320587   
PG0480,136780,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,SU9,97,2213AE,80900.00,6300.00,Economy,5432320588   
PG0480,136780,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,SU9,97,2213AE,80900.00,6300.00,Economy,5432320589   
PG0480,136888,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,SU9,97,0797D5,82700.00,6300.00,Economy,5432320590   
PG0480,136888,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,SU9,97,0797D5,82700.00,6300.00,Economy,5432320591   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,C027B9,36000.00,18900.00,Business,5432320592   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,EA5470,36000.00,6300.00,Economy,5432320593   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,C99FE4,23400.00,6300.00,Economy,5432320594   
PG0480,136660,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,SU9,97,14F36D,45400.00,6300.00,Economy,5432320595   
PG0480,136815,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,SU9,97,12F84E,23400.00,6300.00,Economy,5432320596   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,C4FB24,46800.00,6300.00,Economy,5432320597   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,C4FB24,46800.00,6300.00,Economy,5432320598   
PG0480,136660,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,SU9,97,02CBDE,108600.00,6900.00,Economy,5432320599   
PG0480,136660,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,SU9,97,02CBDE,108600.00,18900.00,Business,5432320600   
PG0480,136660,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,SU9,97,02CBDE,108600.00,18900.00,Business,5432320601   
PG0480,136778,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,SU9,97,80B584,57500.00,6300.00,Economy,5432320602   
PG0480,136778,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,SU9,97,80B584,57500.00,6300.00,Economy,5432320603   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,95BFDB,47400.00,6300.00,Economy,5432320604   
PG0480,136620,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,SU9,97,95BFDB,47400.00,6900.00,Economy,5432320605   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,336D44,23400.00,6300.00,Economy,5432320606   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,DC4E46,23900.00,6300.00,Economy,5432320607   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,15FE4F,23400.00,6300.00,Economy,5432320608   
PG0480,136888,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,SU9,97,E6C851,23400.00,6300.00,Economy,5432320609   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,6AEE4A,59400.00,18900.00,Business,5432320610   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,6AEE4A,59400.00,6300.00,Economy,5432320611   
PG0480,136612,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,SU9,97,8FF24B,46700.00,18900.00,Business,5432320612   
PG0480,136660,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,SU9,97,CC425A,23400.00,6300.00,Economy,5432320613   
PG0480,136778,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,SU9,97,1848D1,36000.00,6300.00,Economy,5432320614   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,903A76,24500.00,6900.00,Economy,5432320615   
PG0480,136827,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,SU9,97,FE2977,23400.00,6300.00,Economy,5432320616   
PG0480,136612,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,SU9,97,46489B,23900.00,6300.00,Economy,5432320617   
PG0480,136612,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Belgorod,Arrived,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,SU9,97,F2E85A,23400.00,6300.00,Economy,5432320618   
